trip_distance,demand_level,supply_level,traffic_density,is_peak_hour,is_raining,final_price
9.31,10.0,42,1.25,0,0,176.52
9.86,86.0,1,2.43,1,0,675.72
22.33,94.0,1,3.3,1,1,1282.77
12.14,42.0,23,2.3,0,0,295.43
13.39,81.0,22,1.18,0,0,376.02
8.99,25.0,42,1.63,0,0,190.3
7.64,57.0,28,2.86,0,0,214.54
16.74,44.0,43,2.72,0,0,349.32
3.88,60.0,24,2.34,0,0,143.54
22.1,69.0,28,1.15,0,0,460.65
19.7,87.0,59,2.21,0,0,413.17
5.58,83.0,1,1.82,1,0,501.36
17.66,87.0,30,3.12,1,1,713.38
15.46,10.0,20,2.46,0,0,332.01
5.43,74.0,29,2.79,1,0,243.92
7.56,19.0,11,1.01,0,0,179.25
10.82,21.0,34,2.33,0,0,231.43
17.78,44.0,39,2.64,0,0,353.94
16.33,78.0,33,2.97,1,0,488.66
13.77,115.0,37,3.22,1,0,460.71
19.44,84.0,10,1.98,1,0,768.77
19.19,37.0,20,2.43,0,0,426.57
15.83,122.0,18,3.03,1,1,759.9
19.89,63.0,8,2.46,1,0,756.34
9.02,29.0,20,2.37,0,0,225.98
22.15,125.0,26,3.09,1,0,761.31
15.76,20.0,56,2.2,0,1,438.06
20.74,67.0,1,2.17,1,0,1189.38
14.11,29.0,29,1.59,0,0,306.03
6.24,78.0,27,2.98,0,0,209.39
14.02,102.0,1,2.67,1,1,858.97
9.91,67.0,13,1.12,0,0,286.27
17.74,49.0,41,2.8,0,1,513.39
12.42,16.0,46,,0,0,245.39
21.07,125.0,26,2.61,1,0,702.71
17.27,46.0,47,1.56,0,1,467.08
17.43,68.0,16,3.73,1,1,721.6
6.21,115.0,12,2.56,1,0,366.85
24.62,45.0,46,2.42,0,0,488.25
21.2,44.0,50,2.2,0,0,404.12
19.94,31.0,27,1.09,0,0,347.75
8.93,27.0,13,1.77,0,1,289.72
13.86,66.0,31,1.78,0,0,322.36
4.29,95.0,38,2.98,0,0,180.22
13.92,92.0,13,2.62,0,1,563.74
4.5,43.0,25,2.71,0,1,212.43
14.27,112.0,11,2.43,1,1,738.42
16.57,83.0,9,1.66,0,0,592.42
10.36,122.0,8,2.83,1,0,625.62
12.97,18.0,22,2.26,0,0,292.73
22.02,60.0,28,2.46,0,1,652.27
3.61,37.0,55,2.64,0,0,133.71
20.0,34.0,13,2.75,0,0,430.82
5.1,121.0,25,1.85,1,0,258.77
1.88,61.0,25,2.59,0,1,139.81
5.45,35.0,39,2.22,0,0,170.19
19.36,28.0,30,2.06,0,0,365.03
10.72,77.0,21,2.26,0,1,379.63
21.94,58.0,8,2.76,0,0,667.13
13.59,35.0,11,2.09,0,0,350.66
1.53,54.0,7,1.32,0,0,140.13
18.2,76.0,45,1.87,0,0,385.75
3.65,16.0,35,2.85,0,0,118.47
19.95,,15,3.43,1,0,642.04
5.03,77.0,18,1.41,0,1,252.07
9.29,16.0,48,2.43,0,1,307.07
19.27,31.0,31,1.51,0,0,343.73
23.9,95.0,42,1.7,0,0,497.82
9.91,62.0,27,1.94,0,1,366.82
20.91,38.0,14,1.88,0,0,481.03
5.58,20.0,50,1.06,0,0,136.24
20.37,72.0,25,2.55,0,0,482.47
16.78,119.0,44,3.49,1,0,531.79
5.63,100.0,1,2.86,1,0,446.23
8.26,65.0,52,1.35,0,0,175.26
4.16,66.0,15,1.5,0,1,194.28
10.19,15.0,17,1.25,0,0,241.44
5.89,76.0,3,2.14,1,0,481.39
16.46,52.0,40,3.55,1,0,473.53
24.87,56.0,19,1.96,0,0,555.07
1.29,81.0,55,1.22,0,0,69.95
13.98,114.0,1,2.31,1,0,854.14
14.77,103.0,18,3.7,1,0,581.93
22.94,53.0,17,2.02,0,0,519.61
13.14,57.0,28,2.03,0,0,310.31
14.05,27.0,27,2.05,0,0,302.14
12.32,54.0,54,1.22,0,0,285.19
7.45,41.0,38,2.94,0,0,213.34
2.34,33.0,7,1.17,0,0,128.03
10.81,125.0,8,3.2,1,0,616.18
2.26,89.0,20,1.92,1,0,154.76
14.21,98.0,1,2.69,1,0,871.55
8.38,12.0,33,2.8,0,1,259.86
13.81,76.0,16,2.54,0,0,398.14
4.22,23.0,9,1.67,0,0,141.4
23.38,82.0,55,2.1,0,0,461.83
22.47,,56,1.33,0,0,380.99
5.56,98.0,45,2.91,0,1,238.25
9.24,78.0,59,2.42,0,0,264.2
15.72,71.0,11,1.75,0,0,465.22
3.3,86.0,39,1.64,0,0,134.2
9.51,68.0,11,1.48,0,0,316.96
7.03,30.0,51,2.57,0,0,185.98
22.97,79.0,19,2.67,1,0,741.16
21.46,70.0,36,1.66,0,0,445.0
14.92,60.0,32,2.81,0,0,332.0
13.49,82.0,47,1.3,0,0,288.06
23.34,124.0,20,2.33,1,0,813.38
23.38,82.0,14,1.69,0,0,647.86
24.26,49.0,27,2.32,1,0,632.34
4.01,50.0,13,2.17,0,0,163.36
4.85,21.0,39,2.2,0,0,131.64
17.24,114.0,1,1.91,1,0,1041.62
13.99,93.0,22,1.29,0,0,369.03
1.44,73.0,8,1.4,0,0,153.42
2.49,48.0,23,1.14,0,0,113.85
22.31,73.0,10,1.25,0,0,623.41
21.85,80.0,37,1.48,0,0,439.83
9.57,10.0,8,1.69,0,0,250.06
22.39,23.0,37,2.58,0,0,423.53
15.25,84.0,43,2.24,1,0,417.84
20.34,30.0,8,2.34,0,0,476.46
11.26,54.0,25,1.12,0,0,288.16
3.72,81.0,32,2.32,0,0,144.6
11.41,90.0,11,2.59,0,1,525.55
11.98,71.0,12,2.21,0,0,398.44
14.22,54.0,39,1.4,0,0,295.82
3.53,93.0,6,2.46,1,0,313.57
24.79,88.0,23,2.61,0,0,624.24
6.86,11.0,46,1.86,0,0,129.48
5.77,22.0,56,1.51,0,0,146.3
13.64,38.0,42,2.87,0,0,291.83
13.89,,12,3.07,1,0,513.88
11.56,17.0,32,2.61,0,0,255.04
19.53,44.0,42,1.05,0,0,336.25
13.4,63.0,26,2.48,1,0,425.42
15.63,46.0,24,2.72,1,0,479.46
18.37,37.0,36,2.17,0,0,368.26
1.6,125.0,16,2.18,1,0,168.07
14.7,99.0,54,2.0,0,0,328.86
22.22,90.0,9,2.37,0,0,749.47
1.42,72.0,47,1.69,0,0,114.54
10.72,15.0,11,2.38,0,0,287.69
23.23,20.0,13,1.78,0,0,455.77
9.48,47.0,7,1.94,0,0,304.38
12.01,75.0,59,,0,0,241.86
24.56,72.0,23,2.3,0,0,595.83
5.78,41.0,48,1.45,0,0,152.92
2.57,65.0,12,3.46,1,0,220.32
21.63,41.0,34,2.11,0,0,400.7
21.84,44.0,51,2.12,0,0,405.35
12.33,11.0,56,2.82,0,1,356.37
13.34,12.0,41,1.33,0,1,332.2
21.06,42.0,12,2.06,0,1,635.75
18.73,46.0,48,2.56,1,0,537.5
7.36,94.0,33,2.93,0,1,314.28
1.41,87.0,38,3.39,1,0,140.44
12.51,98.0,21,2.52,0,0,371.4
21.61,,13,2.21,1,0,901.79
22.5,32.0,18,1.47,0,0,424.34
23.95,120.0,10,1.86,1,1,1217.11
22.11,91.0,19,2.28,0,0,594.27
14.92,96.0,40,1.74,0,0,342.33
11.67,18.0,22,1.62,0,1,339.63
19.6,,44,2.27,0,0,424.37
18.76,57.0,41,2.66,0,0,395.06
13.92,44.0,35,1.27,0,0,295.43
3.1,101.0,43,3.64,1,0,182.21
23.23,33.0,44,1.07,0,0,387.18
11.93,79.0,17,1.19,0,0,353.95
9.72,92.0,13,2.68,0,0,329.36
16.11,87.0,50,1.99,0,0,333.96
17.17,12.0,53,2.88,0,0,364.01
6.06,15.0,58,1.92,0,0,144.45
21.09,90.0,42,2.85,0,0,488.44
7.96,45.0,11,1.48,0,0,235.97
5.48,95.0,37,2.23,0,1,245.95
10.75,92.0,18,3.79,1,0,442.77
18.53,13.0,40,1.75,0,0,354.57
24.17,19.0,31,1.0,0,0,399.66
20.42,58.0,56,1.13,0,0,388.31
23.57,52.0,47,2.72,0,0,478.52
4.37,77.0,14,1.98,0,0,195.14
2.71,52.0,7,2.87,1,0,221.47
14.38,122.0,46,3.4,1,0,470.06
7.97,52.0,26,2.62,0,0,212.94
20.87,57.0,49,1.95,0,1,534.25
17.13,129.0,48,3.52,1,0,538.04
24.3,39.0,10,1.94,0,0,610.71
7.12,52.0,54,2.35,0,0,158.14
12.66,40.0,25,1.07,0,0,285.5
13.03,60.0,31,1.28,0,0,301.45
6.74,77.0,38,3.5,1,0,278.06
15.16,115.0,28,2.43,1,0,543.84
11.64,28.0,10,1.67,0,0,299.11
11.72,62.0,1,3.13,1,0,755.29
9.71,59.0,58,2.19,0,0,231.02
1.41,85.0,29,1.96,1,0,148.18
13.53,,34,2.53,0,1,422.6
9.05,83.0,15,2.23,0,0,302.13
1.03,88.0,34,2.71,0,0,115.07
8.39,26.0,25,2.07,0,0,208.36
7.69,61.0,45,1.83,0,0,198.21
10.44,22.0,50,1.74,0,0,216.34
4.16,63.0,5,1.81,1,0,287.61
13.18,119.0,1,1.88,1,0,830.59
17.62,39.0,23,1.26,0,0,355.16
16.12,83.0,41,3.66,1,0,491.87
20.29,54.0,19,3.56,1,0,643.34
11.85,13.0,36,1.99,0,0,240.17
13.46,61.0,31,1.36,0,0,278.11
20.45,113.0,40,2.09,1,1,735.32
11.26,55.0,16,1.51,0,0,292.7
17.84,,17,2.82,0,1,642.57
11.43,55.0,9,2.04,0,1,461.6
11.03,41.0,16,2.61,0,0,279.2
19.24,60.0,43,2.81,1,1,658.09
5.2,38.0,30,2.22,0,0,157.19
9.13,69.0,45,3.02,1,1,390.61
6.38,46.0,29,1.86,1,0,224.83
9.62,51.0,22,1.89,0,0,262.7
6.53,113.0,12,3.53,1,0,378.8
14.91,59.0,45,1.98,0,0,314.22
20.16,95.0,7,1.87,0,1,963.68
19.88,56.0,20,2.85,1,0,627.48
9.75,27.0,47,1.76,0,0,213.63
24.73,44.0,46,2.83,1,0,597.87
15.25,70.0,52,1.27,0,1,435.1
10.59,78.0,9,3.74,1,0,532.05
21.05,90.0,42,1.07,0,0,434.39
18.52,77.0,30,1.97,0,0,406.36
18.98,50.0,45,1.42,0,0,382.42
5.71,81.0,5,1.12,0,1,402.32
12.24,35.0,18,2.3,0,0,279.6
21.68,98.0,55,2.97,0,0,457.39
13.1,48.0,39,2.5,0,0,266.66
17.4,84.0,58,1.51,0,0,360.22
15.11,76.0,13,1.99,0,0,471.37
21.22,53.0,31,1.1,0,0,421.33
7.83,103.0,35,2.86,1,0,311.92
14.81,78.0,26,2.0,1,0,487.17
3.96,65.0,9,2.59,0,0,220.68
17.57,98.0,36,1.11,0,0,364.94
18.57,95.0,35,1.02,0,0,397.27
2.03,22.0,10,2.72,0,0,121.67
17.22,13.0,57,2.89,0,0,354.71
10.95,37.0,35,1.17,0,0,227.56
3.98,,35,1.56,0,0,163.63
11.08,12.0,48,2.48,0,0,235.0
5.66,36.0,43,2.08,0,0,153.41
10.97,70.0,11,2.9,0,1,466.15
10.22,114.0,46,2.58,1,0,327.02
18.72,45.0,4,1.81,1,0,743.48
19.58,87.0,42,1.84,1,0,525.73
15.57,65.0,53,2.13,0,0,368.99
1.54,38.0,35,2.5,0,0,99.06
23.34,81.0,49,2.58,0,0,501.83
17.47,84.0,9,2.82,0,0,613.13
1.82,82.0,36,1.46,0,0,114.14
20.65,70.0,8,3.28,1,0,839.41
5.81,,35,3.45,1,1,302.79
14.9,110.0,8,3.47,1,0,753.61
12.2,113.0,2,2.62,1,0,815.6
11.08,18.0,24,2.25,0,0,257.14
22.35,102.0,36,2.9,1,0,658.13
11.5,116.0,35,2.99,1,0,413.81
2.81,36.0,58,1.56,0,0,109.14
23.72,27.0,43,2.37,0,0,444.46
23.09,25.0,14,2.42,0,1,631.51
17.43,13.0,14,1.39,0,0,312.62
12.23,47.0,12,1.89,0,0,309.62
3.23,59.0,11,2.64,1,1,251.7
19.98,50.0,56,2.5,0,1,537.07
2.81,67.0,42,2.33,0,0,129.68
2.65,85.0,56,1.95,0,0,93.15
13.9,37.0,55,2.31,0,0,285.07
4.84,53.0,17,1.53,0,0,139.75
1.19,104.0,31,2.26,1,0,129.09
11.15,18.0,40,1.48,0,0,221.32
4.29,72.0,15,1.86,1,0,240.91
4.85,74.0,48,2.38,0,0,140.66
2.85,18.0,51,2.97,0,0,120.14
5.92,125.0,1,2.42,1,0,491.67
18.17,101.0,24,3.66,1,0,640.64
20.41,82.0,51,2.21,0,0,419.9
11.86,108.0,13,2.25,1,0,521.76
13.16,11.0,44,1.02,0,0,256.1
1.78,87.0,19,2.45,0,0,148.15
2.66,85.0,28,2.39,0,0,128.26
7.18,38.0,46,1.46,0,0,159.55
14.05,89.0,17,1.67,0,0,403.01
18.75,57.0,28,2.8,0,0,424.44
15.52,82.0,55,1.31,0,0,342.53
10.41,,5,2.67,0,0,437.97
3.84,41.0,47,1.34,0,0,121.46
19.74,63.0,12,2.76,1,0,658.69
9.73,67.0,55,2.0,0,0,218.96
18.67,29.0,22,1.94,0,0,365.63
13.31,123.0,45,2.38,1,0,423.52
18.73,52.0,43,1.51,0,0,353.67
22.77,14.0,41,2.47,0,0,410.68
23.1,93.0,50,1.55,0,0,463.24
13.84,89.0,15,2.22,0,0,405.74
13.28,28.0,32,2.69,0,0,291.4
7.38,115.0,5,3.47,1,1,562.81
23.46,90.0,57,1.33,0,1,615.79
11.99,36.0,36,2.31,0,0,274.6
4.06,50.0,38,2.2,0,0,143.11
11.38,99.0,45,1.56,0,1,367.12
4.05,73.0,1,2.58,1,1,399.14
13.06,60.0,9,2.37,1,0,489.36
14.47,51.0,28,2.07,0,0,325.67
9.11,106.0,34,3.41,1,0,354.74
2.72,122.0,1,3.56,1,1,323.07
23.64,30.0,10,2.45,0,0,554.79
19.56,115.0,1,2.77,1,0,1129.95
21.13,126.0,11,3.72,1,0,964.14
9.8,56.0,11,2.13,0,0,331.48
19.26,37.0,7,1.96,0,0,535.65
12.65,102.0,18,3.51,1,0,535.74
5.83,73.0,55,1.37,0,0,151.48
3.99,,6,2.12,1,0,327.42
9.28,21.0,22,2.57,0,0,222.27
4.3,11.0,12,2.74,0,0,126.35
24.96,68.0,48,1.15,0,0,465.65
2.18,39.0,30,2.53,0,0,77.43
11.59,21.0,5,1.85,0,0,311.45
11.85,78.0,1,3.21,1,0,768.2
8.22,27.0,46,1.27,0,0,172.43
14.71,33.0,7,2.95,0,0,415.46
4.6,21.0,46,2.76,0,0,167.65
19.81,91.0,8,1.81,0,1,873.46
8.98,45.0,18,3.59,1,1,408.5
15.19,47.0,6,3.59,1,0,620.24
18.18,66.0,18,1.92,0,0,456.08
22.34,58.0,44,2.89,0,0,455.3
21.06,24.0,28,2.95,0,0,435.1
15.6,,34,1.43,0,0,329.87
10.32,97.0,33,1.93,1,0,352.23
13.08,62.0,37,1.66,0,0,300.86
19.45,34.0,53,1.98,0,1,524.48
22.06,86.0,25,1.19,0,0,501.2
3.49,100.0,9,2.08,1,0,262.94
10.24,51.0,41,3.74,1,0,329.53
19.63,64.0,26,3.27,1,0,552.95
11.36,58.0,31,3.55,1,0,385.14
8.97,81.0,47,,1,0,314.76
10.87,119.0,25,2.56,1,0,439.52
15.47,51.0,1,3.18,1,0,937.88
25.0,99.0,45,2.17,1,0,661.38
12.83,45.0,37,2.1,0,1,389.42
6.0,33.0,38,1.42,0,0,140.69
4.91,42.0,47,1.32,0,0,139.07
2.02,45.0,48,1.2,0,0,97.76
14.41,43.0,5,2.96,1,0,575.9
14.07,89.0,34,3.7,1,0,486.34
5.93,65.0,56,1.24,0,0,190.45
17.69,17.0,40,2.0,0,0,349.28
18.79,100.0,47,3.17,1,1,710.91
7.22,17.0,38,1.99,0,0,180.42
9.26,16.0,13,2.82,0,0,227.51
24.77,64.0,25,2.13,1,0,649.05
9.98,57.0,33,1.05,0,1,305.81
19.26,44.0,17,1.77,0,1,564.26
11.87,88.0,14,2.11,0,0,379.96
20.04,27.0,13,1.51,0,1,539.77
19.46,20.0,49,1.34,0,1,499.94
17.03,38.0,7,2.61,0,0,481.69
21.51,96.0,53,1.38,0,0,417.7
23.54,92.0,22,1.89,0,0,596.25
14.92,55.0,21,3.71,1,0,495.48
6.7,15.0,36,2.23,0,0,169.8
10.57,24.0,12,2.0,0,0,257.76
19.2,82.0,17,1.72,0,0,497.78
16.62,38.0,22,2.04,0,0,358.19
5.27,73.0,30,2.47,0,0,194.29
2.23,75.0,20,2.65,0,0,117.02
17.39,126.0,15,3.1,1,0,707.65
7.03,52.0,40,3.38,1,0,275.23
12.99,93.0,29,1.18,0,0,317.99
18.92,80.0,49,1.03,0,0,378.58
14.5,66.0,8,2.47,0,0,502.93
3.0,90.0,37,1.52,0,1,144.82
5.45,90.0,24,3.56,1,0,252.58
6.26,94.0,35,2.07,0,0,157.21
7.19,67.0,27,2.76,1,0,282.02
14.57,62.0,1,3.35,1,0,901.43
13.1,94.0,19,2.48,0,0,375.99
5.88,10.0,19,2.41,0,0,170.71
2.62,90.0,43,2.38,0,0,113.74
5.11,97.0,35,2.03,0,0,146.63
24.63,110.0,3,3.65,1,1,1381.09
12.25,44.0,36,2.78,0,0,268.11
21.82,45.0,49,1.66,0,0,421.2
21.37,53.0,32,3.41,1,0,600.67
13.28,65.0,46,2.78,0,1,430.26
17.96,71.0,25,2.24,0,0,412.06
5.63,21.0,57,2.11,0,0,139.82
17.52,96.0,16,2.34,0,0,511.64
7.54,23.0,39,1.33,0,0,174.83
20.97,71.0,19,1.17,0,0,489.51
3.01,98.0,56,2.64,0,0,117.26
19.56,31.0,47,2.15,0,0,396.73
3.4,38.0,32,1.25,0,0,111.38
22.15,111.0,26,2.63,1,0,715.22
8.3,84.0,55,1.6,0,0,214.33
16.71,68.0,30,2.75,0,0,391.14
12.7,,4,2.81,1,0,811.09
9.79,54.0,35,2.96,1,0,326.08
16.49,60.0,17,,1,0,525.61
23.74,98.0,5,2.6,0,0,1113.39
1.99,86.0,20,2.86,0,0,144.99
23.05,80.0,25,2.58,0,0,555.27
15.62,121.0,41,2.79,1,1,609.42
20.38,21.0,21,2.67,0,0,380.76
10.21,70.0,24,1.38,0,0,259.6
12.32,56.0,30,1.23,0,1,385.4
21.85,35.0,21,1.88,0,0,455.99
10.96,78.0,29,1.36,0,1,330.48
13.83,111.0,19,,1,0,509.14
1.48,75.0,1,2.97,1,0,273.8
4.81,64.0,32,1.81,0,0,142.06
16.4,108.0,1,,1,1,977.6
18.21,95.0,18,1.45,0,0,531.62
14.98,96.0,26,2.99,0,0,420.85
4.44,81.0,18,1.72,0,0,167.93
11.69,28.0,19,2.03,0,0,236.52
9.52,43.0,9,1.26,0,0,266.94
12.9,79.0,19,2.16,0,0,349.7
21.89,102.0,46,3.72,1,0,661.84
19.62,89.0,38,3.3,1,0,621.27
3.02,26.0,51,1.49,0,0,99.22
22.37,,38,1.89,0,0,469.07
12.32,88.0,33,1.85,0,0,319.32
18.85,48.0,26,1.2,0,1,523.91
4.36,40.0,20,2.77,0,0,146.27
17.1,31.0,11,1.76,0,0,387.63
6.67,67.0,5,1.99,0,0,348.47
11.52,34.0,55,1.58,0,0,229.91
1.4,28.0,11,,0,0,90.99
4.64,93.0,36,3.6,1,0,218.27
3.21,110.0,16,1.87,1,0,230.62
6.75,11.0,54,1.8,0,0,145.03
3.4,88.0,12,2.46,0,1,228.66
17.61,61.0,32,2.42,1,0,524.85
1.7,,5,1.89,0,0,136.23
15.83,16.0,27,2.13,0,0,297.6
4.38,96.0,36,2.99,0,0,157.65
23.68,75.0,29,2.52,0,0,528.28
23.39,42.0,49,2.93,0,1,654.19
6.41,91.0,12,2.39,0,1,362.61
15.75,16.0,59,1.54,0,1,406.31
1.67,98.0,18,2.37,1,0,177.64
23.36,97.0,40,2.64,0,0,558.45
13.55,20.0,9,1.86,0,0,294.97
2.04,21.0,51,1.74,0,0,99.37
9.22,27.0,41,2.89,0,1,297.5
2.84,10.0,28,1.03,0,0,92.32
10.43,70.0,47,2.05,0,0,284.46
17.08,10.0,46,2.55,0,0,336.11
12.28,36.0,45,2.47,0,0,259.39
10.21,112.0,2,2.54,1,0,710.16
3.86,104.0,1,2.87,1,0,380.75
6.88,85.0,36,1.01,0,1,248.04
3.4,73.0,27,2.07,0,1,183.03
20.38,88.0,26,2.98,1,1,796.41
4.25,89.0,52,2.75,0,0,141.32
15.29,110.0,1,2.22,1,0,948.99
9.23,44.0,54,2.65,0,0,227.66
6.42,66.0,22,2.44,0,0,240.04
16.35,50.0,46,2.33,0,1,481.3
11.97,62.0,44,2.59,1,0,381.54
10.6,44.0,39,1.73,0,0,221.65
15.23,119.0,22,3.21,1,0,572.02
12.79,87.0,14,3.78,1,0,493.35
8.28,51.0,26,1.81,0,1,289.02
14.42,81.0,5,2.84,0,0,666.12
17.07,89.0,46,2.17,0,0,379.77
1.64,15.0,12,2.74,0,0,83.81
12.18,,2,2.23,1,1,782.02
2.38,26.0,24,2.52,0,0,102.14
5.47,56.0,21,2.67,0,0,232.09
14.45,39.0,19,2.66,0,0,333.35
21.79,48.0,37,3.37,1,0,564.97
22.19,32.0,52,1.61,0,1,550.04
2.68,84.0,16,2.84,1,1,214.92
11.06,104.0,49,2.4,1,0,370.49
14.99,51.0,10,2.49,1,0,542.17
4.53,90.0,37,1.6,0,1,211.81
19.37,55.0,28,1.57,0,0,447.28
18.86,42.0,24,2.39,0,0,419.83
22.68,31.0,34,2.3,0,0,417.25
1.2,49.0,27,2.21,1,0,134.24
6.2,99.0,29,2.38,0,0,226.78
20.85,,50,1.58,0,0,379.2
17.09,98.0,50,1.4,0,0,366.66
22.47,20.0,40,2.49,0,0,404.24
2.37,28.0,12,,0,1,140.11
15.33,60.0,34,2.14,0,0,340.28
14.66,37.0,20,1.4,0,0,311.85
1.86,36.0,44,2.23,0,1,139.09
13.32,20.0,19,1.42,0,0,236.79
15.63,31.0,31,1.33,0,0,294.07
5.59,34.0,54,1.77,0,0,159.7
7.56,58.0,39,3.38,1,0,295.23
16.37,103.0,4,2.15,1,0,978.93
12.24,48.0,28,1.23,0,0,270.59
21.59,16.0,35,1.06,0,0,356.14
9.22,15.0,42,1.83,0,0,190.55
7.4,48.0,13,2.36,1,0,279.05
24.64,57.0,1,2.38,1,0,1369.19
22.87,40.0,6,2.96,0,0,666.0
1.7,109.0,33,2.19,1,0,154.91
19.5,71.0,16,1.92,0,1,622.09
3.65,70.0,34,2.97,0,0,154.73
1.66,85.0,34,1.86,1,0,131.92
7.57,95.0,17,2.39,0,0,280.41
7.46,18.0,29,1.74,0,0,161.01
20.66,61.0,27,3.61,1,0,659.48
18.06,62.0,29,2.82,0,0,444.24
24.56,60.0,12,2.57,1,0,802.08
18.08,44.0,12,1.44,0,1,558.29
11.04,38.0,36,1.86,0,0,237.24
17.77,94.0,16,2.93,0,0,571.61
24.99,62.0,59,1.56,0,1,626.99
18.04,101.0,48,3.76,1,0,549.96
19.28,97.0,48,3.44,1,0,554.72
23.52,70.0,23,1.53,0,0,546.59
3.73,44.0,25,2.58,0,0,176.64
17.91,126.0,38,1.9,1,1,673.85
21.42,79.0,1,2.9,1,0,1241.11
23.91,126.0,47,2.51,1,0,678.62
6.06,,51,1.85,0,0,168.29
13.09,68.0,15,1.95,0,0,371.56
17.33,126.0,45,2.81,1,0,556.29
6.94,40.0,19,3.11,1,0,291.34
15.41,53.0,5,2.39,0,0,546.49
7.18,67.0,39,,0,0,180.99
9.0,93.0,37,2.53,0,0,237.97
11.6,93.0,35,3.18,1,0,395.36
13.7,119.0,21,2.58,1,0,509.89
11.78,48.0,15,2.04,1,0,386.14
12.84,34.0,18,,0,1,409.92
8.17,47.0,59,1.96,0,0,179.95
4.82,64.0,42,3.14,1,1,281.26
2.14,16.0,7,2.3,0,0,92.04
5.7,55.0,45,2.91,0,1,208.49
14.97,89.0,33,1.76,0,0,365.57
19.87,74.0,11,3.06,1,1,858.68
5.06,70.0,53,2.78,0,0,142.8
3.61,10.0,8,1.81,0,0,128.27
18.98,29.0,48,1.96,0,1,489.33
8.32,67.0,50,2.85,0,0,220.85
23.84,74.0,26,2.1,0,0,533.92
18.14,46.0,18,2.6,0,0,434.35
8.84,63.0,8,3.67,1,0,419.69
7.95,14.0,52,2.14,0,0,163.99
13.57,20.0,13,1.22,0,1,383.14
2.9,74.0,1,3.44,1,0,356.79
3.82,38.0,41,2.64,0,0,125.25
5.22,32.0,9,1.23,0,0,175.41
19.59,83.0,22,2.1,0,0,504.8
13.33,63.0,37,2.77,1,0,401.37
1.25,117.0,26,3.49,1,0,152.1
17.16,84.0,45,1.55,0,0,357.52
11.17,74.0,13,1.85,0,1,467.39
13.26,83.0,38,3.01,1,0,425.68
6.14,35.0,8,2.03,0,0,213.29
14.24,95.0,1,3.71,1,0,897.31
24.5,29.0,41,2.92,0,0,479.34
2.76,75.0,25,1.16,0,0,120.83
7.81,42.0,43,1.6,0,0,182.79
6.83,56.0,50,1.02,0,1,237.77
6.97,54.0,34,1.84,0,1,257.43
10.09,54.0,41,2.32,0,0,258.27
20.63,90.0,28,1.94,0,1,638.29
22.91,79.0,5,1.13,0,0,891.77
5.85,21.0,20,1.39,0,0,176.97
14.03,,32,1.35,0,0,320.75
16.29,95.0,24,2.82,1,0,573.45
13.52,106.0,13,3.16,1,0,612.16
11.42,31.0,27,1.63,0,1,366.14
5.61,47.0,38,1.26,0,0,157.84
12.72,94.0,54,2.6,0,0,314.45
10.63,52.0,41,2.72,0,0,238.25
20.09,15.0,27,1.55,0,0,345.55
19.33,20.0,47,1.84,0,1,504.53
4.22,56.0,10,1.96,1,0,202.46
3.12,22.0,45,1.46,0,1,161.94
22.8,57.0,36,2.53,0,0,459.82
13.85,77.0,10,2.53,1,0,544.96
21.59,93.0,39,2.21,0,0,470.0
2.4,47.0,31,2.89,0,1,147.64
13.64,58.0,7,,0,0,462.78
13.95,104.0,14,2.71,1,1,676.38
21.66,59.0,31,1.73,0,0,452.66
3.34,22.0,6,1.38,0,1,190.95
6.77,42.0,7,3.31,1,1,414.11
10.76,93.0,10,1.22,0,0,393.56
21.78,67.0,8,1.92,1,0,798.71
23.53,79.0,28,1.21,0,0,480.97
24.83,85.0,21,2.29,1,0,744.93
24.02,85.0,3,3.05,1,0,1343.79
1.14,18.0,54,2.72,0,0,92.43
2.15,71.0,27,2.99,0,0,106.67
4.54,84.0,29,3.26,1,0,242.56
9.37,42.0,48,1.29,0,0,206.63
20.92,13.0,55,1.56,0,0,380.76
22.42,52.0,31,2.06,1,0,573.98
5.48,61.0,18,1.23,0,0,182.99
15.87,47.0,30,2.14,0,0,345.3
23.02,74.0,12,2.81,0,0,702.12
12.13,55.0,57,2.37,0,0,281.87
3.49,98.0,49,2.6,0,1,169.12
11.99,10.0,35,2.02,0,1,346.13
10.02,71.0,2,2.75,1,0,674.47
14.86,58.0,40,2.87,0,1,456.64
11.53,28.0,34,2.44,0,0,253.34
1.42,120.0,10,2.72,1,0,230.44
24.86,61.0,59,1.67,0,0,445.66
14.04,48.0,57,1.19,0,1,379.7
12.37,,25,3.44,1,0,451.74
23.91,50.0,35,1.34,0,0,434.57
4.74,85.0,39,2.03,0,0,175.44
5.54,29.0,41,2.27,0,0,149.3
20.39,31.0,18,2.49,0,0,426.13
7.26,70.0,41,1.97,1,1,339.87
20.18,96.0,43,1.02,0,0,417.47
7.52,65.0,29,2.41,0,0,204.63
1.8,58.0,1,2.71,1,0,294.46
13.41,75.0,59,1.36,0,0,256.34
5.72,75.0,33,2.96,0,0,201.42
19.19,47.0,32,2.58,0,0,397.99
16.39,48.0,33,2.16,0,0,363.41
23.17,85.0,14,2.4,0,1,844.14
19.79,37.0,12,1.31,0,0,440.22
5.34,20.0,44,2.92,0,0,159.49
20.2,30.0,34,2.99,0,0,421.27
